Entry	Status	Organism	Subcellular location [CC]
P61265	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type IV membrane protein {ECO:0000305}.
P50279	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane; Single-pass type IV membrane protein.
Q68FU4	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.
P50235	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm.
Q02563	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell junction, synapse {ECO:0000250|UniProtKB:Q9JIS5}. Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane {ECO:0000269|PubMed:10625067, ECO:0000269|PubMed:1426240, ECO:0000269|PubMed:16306227}; Multi-pass membrane protein {ECO:0000269|PubMed:10625067, ECO:0000269|PubMed:1426240, ECO:0000269|PubMed:16306227}. Note=Enriched in chromaffin granules, not present in adrenal microsomes. Associated with both insulin granules and synaptic-like microvesicles in insulin-secreting cells of the pancreas. Colocalizes with ATP2B1 at photoreceptor synaptic terminals. {ECO:0000250|UniProtKB:Q9JIS5, ECO:0000269|PubMed:10625067, ECO:0000269|PubMed:16306227}.
Q63564	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane {ECO:0000269|PubMed:16306227, ECO:0000269|PubMed:7681585}; Multi-pass membrane protein {ECO:0000255}. Cytoplasmic vesicle, secretory vesicle, acrosome {ECO:0000269|PubMed:12754292}. Note=Associated with synaptic-like microvesicles but not with insulin-containing vesicles in insulin-secreting cells of the pancreas (PubMed:16306227). Localizes to microvesicles in the pinealocytes. Localizes to the acrosome in spermatids (PubMed:12754292). {ECO:0000269|PubMed:12754292, ECO:0000269|PubMed:16306227}.
Q9Z2I6	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane {ECO:0000269|PubMed:10625067, ECO:0000269|PubMed:16306227}; Multi-pass membrane protein {ECO:0000269|PubMed:10625067, ECO:0000269|PubMed:16306227}. Note=Enriched in small synaptic vesicles and adrenal microsomes, not present in chromaffin granules. Associated with both insulin granules and synaptic-like microvesicles in insulin-secreting cells of the pancreas.
P0C6B8	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Secreted {ECO:0000305}. Cytoplasm {ECO:0000250}. Membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
P02783	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Secreted, extracellular space.
P50475	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03133}.
Q5XHZ2	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9D495}. Chromosome {ECO:0000250|UniProtKB:Q9D495}. Note=Associates with chromatin. In prophase I stage of meiosis, localizes in the transverse central elements of the central region between lateral elements of the synaptonemal complexes. Found only where the chromosome cores are synapsed. Colocalizes with SYCE2 in the central elements. {ECO:0000250|UniProtKB:Q9D495}.
A1A5R9	reviewed	Rattus norvegicus (Rat)	
Q6IYF9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
P23739	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Apical cell membrane; Single-pass type II membrane protein. Note=Brush border.
Q5EBA1	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Mitochondrion matrix {ECO:0000250}. Mitochondrion matrix, mitochondrion nucleoid {ECO:0000250}.
Q03410	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q62209}. Chromosome {ECO:0000269|PubMed:1464329}. Chromosome, centromere {ECO:0000250|UniProtKB:Q62209}. Note=In tripartite segments of synaptonemal complexes, between lateral elements in the nucleus. Its N-terminus is found towards the center of the synaptonemal complex while the C-terminus extends well into the lateral domain of the synaptonemal complex (PubMed:1464329). Only rarely detected at centromeres during leptotene and zygotene. Detected at centromeres during mid-diplotene, when it is no longer present along chromosome arms. No longer detected at centromeres at later stages of meiosis (By similarity). {ECO:0000250|UniProtKB:Q62209, ECO:0000269|PubMed:1464329}.
Q68FW4	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass type IV membrane protein {ECO:0000250}. Golgi apparatus membrane {ECO:0000305}; Single-pass type IV membrane protein {ECO:0000305}.
Q9Z2Q7	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane; Single-pass type IV membrane protein. Note=Preferentially associated with the early endosome. To a lesser extent, also present in late endosome, the plasma membrane and coated pits.
Q68FU8	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
P07631	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm.
O70608	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9933407}. Chromosome {ECO:0000269|PubMed:9592139, ECO:0000269|PubMed:9933407}. Note=In axial/lateral elements of the tripartite segments of synaptonemal complexes. {ECO:0000269|PubMed:9933407}.
P50237	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q29YR5	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P52843}. Microsome {ECO:0000250}.
O35814	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q60864}. Nucleus {ECO:0000250|UniProtKB:Q60864}.
D4AE59	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18774945}. Cytoplasm {ECO:0000269|PubMed:18774945}. Membrane {ECO:0000269|PubMed:18774945}. Mitochondrion {ECO:0000250}. Note=A small fraction localizes at membranes. Relocates to the cytoplasm when bound to STRAD (STRADA or STRADB) and CAB39/MO25 (CAB39/MO25alpha or CAB39L/MO25beta). Translocates to the mitochondrion during apoptosis (By similarity). PTEN promotes cytoplasmic localization (By similarity). {ECO:0000250}.; SUBCELLULAR LOCATION: Isoform 2: Nucleus. Cytoplasm. Note=Relocates to the cytoplasm when bound to STRAD (STRADA or STRADB) and CAB39/MO25 (CAB39/MO25alpha or CAB39L/MO25beta).
P04917	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasmic granule {ECO:0000250|UniProtKB:P10124}. Secreted, extracellular space {ECO:0000250|UniProtKB:P10124}. Golgi apparatus {ECO:0000250|UniProtKB:P10124}. Note=Found in mast cell granules and in cytoplasmic granules of cytolytic T-lymphocytes from where it is secreted upon cell activation. Secreted constitutively by endothelial cells and macrophages. Located to Golgi apparatus during neutrophil differentiation (By similarity). {ECO:0000250|UniProtKB:P10124, ECO:0000250|UniProtKB:P13609}.
D4A208	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}. Cell projection, dendritic spine {ECO:0000250}. Cell junction, synapse, postsynaptic cell membrane, postsynaptic density {ECO:0000250}. Cell junction, synapse, postsynaptic cell membrane {ECO:0000250}. Cell projection, lamellipodium {ECO:0000250}. Cytoplasmic vesicle, phagosome {ECO:0000250}. Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}. Note=Recruited to actin-rich phagosomes during phagocytosis. Translocates from nucleus to cytoplasm during development. {ECO:0000250}.
Q76EQ0	reviewed	Rattus norvegicus (Rat)	
P28042	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion.
P30937	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q9WUW8	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Lysosome.
P15709	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm.
P63047	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10698717}.
P97826	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion.
Q4KLY8	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
Q08849	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type IV membrane protein {ECO:0000305}.
Q08851	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Endoplasmic reticulum-Golgi intermediate compartment membrane {ECO:0000269|PubMed:11323436, ECO:0000269|PubMed:9307973}; Single-pass type IV membrane protein {ECO:0000255}. Golgi apparatus membrane {ECO:0000269|PubMed:9307973}. Note=Localizes throughout the Golgi apparatus, but most abundant in the cis-most cisternae. {ECO:0000269|PubMed:9307973}.
Q710E6	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Rough endoplasmic reticulum membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q505J8	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:3880707}.
Q6AYQ3	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000305}. Mitochondrion {ECO:0000269|PubMed:26553276}.
Q9QUH6	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane; Peripheral membrane protein. Cell junction, synapse. Note=Mostly in excitatory glutamatergic synapses.
Q62807	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
P21643	reviewed	Rattus norvegicus (Rat)	
Q6AY96	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q01750	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus.
Q67ET2	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q9EQL5	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
P0C0A9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Smooth endoplasmic reticulum membrane; Peripheral membrane protein. Golgi apparatus membrane; Peripheral membrane protein. Cell membrane; Peripheral membrane protein. Membrane {ECO:0000250|UniProtKB:Q8NHG7}; Lipid-anchor {ECO:0000250|UniProtKB:Q8NHG7}.
P22006	reviewed	Rattus norvegicus (Rat)	
P04812	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Secreted, extracellular space.
Q63520	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18391527, ECO:0000269|PubMed:9679134}. Chromosome {ECO:0000269|PubMed:8289794, ECO:0000269|PubMed:9933407}. Chromosome, centromere {ECO:0000250|UniProtKB:Q60547}. Note=It is present in early unpaired cores, in the lateral domains of the synaptonemal complex and in the chromosome cores when they separate at diplotene. It is found axial to the metaphase I chromosomes and in association with pairs of sister centromeres. The centromere-associated protein becomes dissociated from the centromeres at anaphase II and is not found in mitotic metaphase centromeres. {ECO:0000250|UniProtKB:Q60547}.
Q3KRD0	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:Q6PI48}.
P22831	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane; Multi-pass membrane protein. Cell junction, synapse, synaptosome.
P97610	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.
Q925B4	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type III membrane protein {ECO:0000250}. Cytoplasmic vesicle, secretory vesicle, acrosome {ECO:0000250}.
Q68FW7	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
Q04462	reviewed	Rattus norvegicus (Rat)	
Q4KM49	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q80WF4	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:12514190}; Single-pass type I membrane protein {ECO:0000269|PubMed:12514190}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:12514190}; Single-pass type I membrane protein {ECO:0000269|PubMed:12514190}.
Q76HP2	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.
B5DFH9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:B9EJG8}; Multi-pass membrane protein {ECO:0000250|UniProtKB:B9EJG8}. Lysosome membrane {ECO:0000250|UniProtKB:B9EJG8}; Multi-pass membrane protein {ECO:0000250|UniProtKB:B9EJG8}. Note=Localizes at the plasma membrane. A portion co-localizes with LAMP1 lysosomal marker. {ECO:0000250|UniProtKB:B9EJG8}.
Q68FV0	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q9CZ16}; Multi-pass membrane protein {ECO:0000255}.
Q7TNZ6	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250|UniProtKB:Q7RTN6}.
P70483	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:23015759}. Membrane {ECO:0000269|PubMed:23015759}; Peripheral membrane protein {ECO:0000269|PubMed:23015759}. Cell projection, dendritic spine {ECO:0000269|PubMed:23015759}. Note=CTTNBP2-binding may regulate dendritic spine distribution.
P32851	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane {ECO:0000250}; Single-pass type IV membrane protein {ECO:0000250}. Cell membrane {ECO:0000269|PubMed:17301173, ECO:0000269|PubMed:18167541, ECO:0000269|PubMed:20484665, ECO:0000269|PubMed:22411134}. Cell junction, synapse, synaptosome {ECO:0000250}. Note=Colocalizes with KCNB1 at the cell membrane (PubMed:17301173). {ECO:0000269|PubMed:17301173}.
O70257	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Early endosome membrane {ECO:0000250}; Single-pass type IV membrane protein {ECO:0000250}.
O35775	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle membrane {ECO:0000269|PubMed:10753942, ECO:0000269|PubMed:11389693, ECO:0000269|PubMed:11853552}; Peripheral membrane protein {ECO:0000269|PubMed:10753942, ECO:0000269|PubMed:11389693, ECO:0000269|PubMed:11853552}; Lumenal side {ECO:0000269|PubMed:10753942, ECO:0000269|PubMed:11389693, ECO:0000269|PubMed:11853552}. Note=Localizes to zymogen granules. Associated with lipid rafts in a cholesterol-dependent manner.
Q99PK0	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12801913}. Note=Detected in the splicing complex carrying pre-mRNA.
P09951	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell junction, synapse. Golgi apparatus {ECO:0000250}.
Q58DZ9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:20152115}; Single-pass type II membrane protein {ECO:0000269|PubMed:20152115}. Early endosome membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}. Cell junction, synapse, postsynaptic cell membrane, postsynaptic density {ECO:0000250}. Cell junction, synapse {ECO:0000269|PubMed:20152115}. Cell projection, dendrite {ECO:0000269|PubMed:20152115}. Cell projection, dendritic spine {ECO:0000269|PubMed:20152115}. Note=Shuttles between the cell surface and early endosome membrane. {ECO:0000250}.
Q9Z327	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:11595771, ECO:0000269|PubMed:9314539}. Cell junction, tight junction {ECO:0000269|PubMed:9314539}. Perikaryon. Cell projection, dendritic spine {ECO:0000269|PubMed:9314539}. Cell junction, synapse, postsynaptic cell membrane, postsynaptic density {ECO:0000269|PubMed:9314539}. Cell junction, synapse {ECO:0000269|PubMed:9314539}. Note=Localized at the tight junction of cells. In brain, localized to the postsynaptic densities and in the perikarya. Associated with dendritic spines of a subset of synapses (PubMed:9314539). {ECO:0000269|PubMed:9314539}.
D4A702	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q91YE8}. Cytoplasm {ECO:0000250|UniProtKB:Q91YE8}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q9UMS6}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000269|PubMed:11673475}. Cell junction, focal adhesion {ECO:0000250|UniProtKB:Q9UMS6}. Note=Shuttles between the nucleus and the cytoplasm in a differentiation-dependent and stress-induced fashion. In undifferentiated myoblasts strongly expressed in the nucleus, after induction of myotube differentiation is located to both nucleus and cytoplasm along acting filaments, and in differentiated myotubes is located at the Z lines. Upon stress redistributes from cytoplasm of myoblasts and myotubes to the nucleus. Nuclear import is KPNA2-dependent and promoted by phosphorylation by PKA and/or CaMK2, and inhibition of calcineurin. The nuclear export is XPO1-dependent. Localized in a fiber-like pattern, partly overlapping with filamentous actin (By similarity). {ECO:0000250|UniProtKB:Q91YE8, ECO:0000250|UniProtKB:Q9UMS6}.
Q9JKC9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10477754}. Golgi apparatus, trans-Golgi network membrane {ECO:0000269|PubMed:10477754}; Peripheral membrane protein {ECO:0000269|PubMed:10477754}. Note=Associates with membranes via the adapter protein complex AP-1. Colocalizes with AP1G1.
P47861	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane {ECO:0000269|PubMed:12966166}; Single-pass membrane protein {ECO:0000269|PubMed:12966166}. Recycling endosome membrane {ECO:0000269|PubMed:12966166}; Single-pass membrane protein {ECO:0000269|PubMed:12966166}. Note=In mast cells, localizes to the endocytic recycling compartment.
Q5I0L3	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
Q5XIA2	reviewed	Rattus norvegicus (Rat)	
Q568Z0	reviewed	Rattus norvegicus (Rat)	
Q4G068	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q810F5	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q7TMP6	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q9JKU0	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q9NYV7}; Multi-pass membrane protein {ECO:0000255}.
Q923X9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q923Y5	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q923Y6	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q5BJQ7	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q5M948	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q63801	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus.
P37805	reviewed	Rattus norvegicus (Rat)	
P31232	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
Q53UA7	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q9WVJ4	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:10357812}.
O55207	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11498538}. Cell membrane {ECO:0000269|PubMed:11498538}. Cell projection, axon {ECO:0000269|PubMed:11498538}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:11498538}. Membrane raft. Note=Localizes at nerve terminals in brain and at bundles of microtubules surrounding the nucleus in the elongating spermatids corresponding to the manchette (PubMed:11498538). Translocates from the cytoplasm to membrane ruffles in a RAC1-dependent manner (PubMed:11498538). {ECO:0000269|PubMed:11498538}.; SUBCELLULAR LOCATION: Isoform 2A: Mitochondrion {ECO:0000269|PubMed:10357812}. Note=Interaction of isoform 2A with SYNJ2BP/OMP25 results in localization to the mitochondrion (PubMed:10357812). {ECO:0000269|PubMed:10357812}.
P07825	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane; Multi-pass membrane protein. Cell junction, synapse, synaptosome.
Q62747	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11823420}; Single-pass membrane protein {ECO:0000255}. Cell junction, synapse, presynaptic cell membrane {ECO:0000250|UniProtKB:Q9R0N7}; Single-pass membrane protein {ECO:0000255}. Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane {ECO:0000250|UniProtKB:Q9R0N7}; Single-pass membrane protein {ECO:0000255}. Lysosome membrane {ECO:0000269|PubMed:10725327}; Single-pass membrane protein {ECO:0000255}. Cytoplasmic vesicle, phagosome membrane {ECO:0000250|UniProtKB:Q9R0N7}; Single-pass membrane protein {ECO:0000255}. Peroxisome membrane {ECO:0000250|UniProtKB:Q9R0N7}; Single-pass membrane protein {ECO:0000255}. Cytoplasmic vesicle, secretory vesicle membrane {ECO:0000269|PubMed:15456748}; Single-pass membrane protein {ECO:0000255}. Note=Localization to lysosomes is dependent on N-terminal palmitoylation and interaction with CD63. {ECO:0000250|UniProtKB:Q9R0N7}.
Q925C0	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane; Single-pass membrane protein.
B2RZD2	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:22982022}; Multi-pass membrane protein {ECO:0000269|PubMed:22982022}.
Q9Z2I7	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane {ECO:0000269|PubMed:9801366}; Multi-pass membrane protein {ECO:0000269|PubMed:9801366}.
Q925B5	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.
P50232	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane; Single-pass membrane protein.
Q8VHQ7	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:12058058}; Peripheral membrane protein {ECO:0000269|PubMed:12058058}. Cytoplasmic vesicle, secretory vesicle membrane {ECO:0000269|PubMed:12058058}; Peripheral membrane protein {ECO:0000269|PubMed:12058058}. Note=Detected close to the plasma membrane and on secretory granules. In pancreas, interacts with insulin-containing vesicles.
Q812E4	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
Q63537	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell junction, synapse.
P40329	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm.
Q6MG21	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q6AYA5	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Late endosome membrane {ECO:0000250}; Single-pass type II membrane protein. Lysosome membrane {ECO:0000250}; Single-pass type II membrane protein. Membrane {ECO:0000250|UniProtKB:Q9NUM4}; Lipid-anchor {ECO:0000250|UniProtKB:Q9NUM4}.
Q5HZE2	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Nucleus inner membrane {ECO:0000250|UniProtKB:Q8C1E7}; Multi-pass membrane protein {ECO:0000255}.
Q5HZA9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q4QQS1	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:26769966}; Multi-pass membrane protein {ECO:0000255}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:26769966}. Early endosome membrane {ECO:0000250|UniProtKB:Q3UFJ6}; Multi-pass membrane protein {ECO:0000305}. Endosome {ECO:0000250|UniProtKB:Q3UFJ6}. Cytoplasmic vesicle, secretory vesicle membrane {ECO:0000250|UniProtKB:Q3UFJ6}. Cytoplasmic vesicle membrane {ECO:0000250|UniProtKB:Q1RMW2}; Multi-pass membrane protein {ECO:0000255}. Note=Colocalizes with CAV1 (PubMed:26769966). {ECO:0000269|PubMed:26769966}.
Q4VHE7	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q9JKE9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
P34978	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q923Y2	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q5QD21	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q923X6	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
B2RYT9	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q9BSH4}.
Q5BK49	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
P36372	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein. Note=The transmembrane segments seem to form a pore in the membrane.
B6CZ62	reviewed	Rattus norvegicus (Rat)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:A1Y9I9}.
